jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	700.9784	555.9651	699.5719	651.0105	897.2267	896.0963
IndMCP_f	245.8976	296.4438	180.0216	321.3646	580.5814	421.1134
MidMCP_f	71.6817	65.0452	68.8266	58.3611	71.4171	98.0834
RinMMCP_fCP	159.6673	51.3177	131.8595	85.8728	66.2585	86.2750
LitMCP_f	166.5534	93.1781	248.4960	125.7097	96.3656	203.5787
ThPIP	457.6683	362.9892	456.7500	425.0443	585.7987	585.0607
IndPIP	105.7564	127.4955	77.4242	138.2135	249.6983	181.1138
MidPIP	30.9873	28.1184	29.7531	25.2289	30.8729	42.4005
RinPIP	80.5418	25.8865	66.5146	43.3173	33.4231	43.5202
LitPIP	89.7539	50.2127	133.9119	67.7437	51.9304	109.7065
ThDIP	178.7032	141.7344	178.3446	165.9647	228.7336	228.4454
IndDIP	46.4549	56.0041	34.0096	60.7122	109.6834	79.5567
MidDIP	12.2485	11.1145	11.7606	9.9724	12.2033	16.7598
RinDIP	29.5476	9.4967	24.4015	15.8914	12.2616	15.9658
LitDIP	33.9364	18.9857	50.6327	25.6142	19.6351	41.4805
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	701.9256	556.1936	700.1001	651.1856	898.1673	896.3635
IndMCP_f	246.1309	296.4976	180.1893	321.6208	581.2981	421.2099
MidMCP_f	71.7024	65.0555	68.8370	58.3555	71.3964	98.0703
RinMMCP_fCP	159.8845	51.3177	132.0682	85.8055	66.2907	86.3277
LitMCP_f	166.9228	93.3043	248.5991	125.6724	96.4680	203.6759
ThPIP	458.2867	363.1384	457.0949	425.1586	586.4128	585.2351
IndPIP	105.8568	127.5186	77.4964	138.3237	250.0065	181.1553
MidPIP	30.9962	28.1229	29.7576	25.2265	30.8640	42.3949
RinPIP	80.6514	25.8865	66.6199	43.2833	33.4394	43.5467
LitPIP	89.9530	50.2807	133.9675	67.7235	51.9856	109.7588
ThDIP	178.9447	141.7926	178.4793	166.0093	228.9734	228.5135
IndDIP	46.4990	56.0143	34.0413	60.7606	109.8188	79.5749
MidDIP	12.2520	11.1163	11.7624	9.9714	12.1997	16.7576
RinDIP	29.5878	9.4967	24.4402	15.8789	12.2676	15.9756
LitDIP	34.0117	19.0114	50.6537	25.6066	19.6560	41.5003
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	702.8649	556.4189	700.6184	651.3450	899.0971	896.6148
IndMCP_f	246.3607	296.5481	180.3564	321.8673	582.0077	421.2984
MidMCP_f	71.7232	65.0648	68.8483	58.3503	71.3752	98.0571
RinMMCP_fCP	160.0955	51.3191	132.2756	85.7345	66.3218	86.3805
LitMCP_f	167.2937	93.4307	248.6950	125.6335	96.5693	203.7675
ThPIP	458.9000	363.2855	457.4333	425.2626	587.0199	585.3991
IndPIP	105.9556	127.5403	77.5683	138.4297	250.3117	181.1934
MidPIP	31.0052	28.1269	29.7625	25.2243	30.8548	42.3892
RinPIP	80.7579	25.8872	66.7245	43.2475	33.4551	43.5734
LitPIP	90.1528	50.3488	134.0191	67.7026	52.0402	109.8082
ThDIP	179.1841	141.8501	178.6114	166.0500	229.2104	228.5776
IndDIP	46.5424	56.0238	34.0729	60.8071	109.9528	79.5916
MidDIP	12.2556	11.1179	11.7643	9.9705	12.1961	16.7554
RinDIP	29.6268	9.4970	24.4786	15.8658	12.2733	15.9853
LitDIP	34.0872	19.0371	50.6733	25.5987	19.6767	41.5190
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	703.7962	556.6413	701.1265	651.4888	900.0160	896.8506
IndMCP_f	246.5868	296.5954	180.5229	322.1045	582.7100	421.3791
MidMCP_f	71.7442	65.0732	68.8604	58.3454	71.3535	98.0438
RinMMCP_fCP	160.3005	51.3217	132.4817	85.6599	66.3517	86.4335
LitMCP_f	167.6660	93.5570	248.7836	125.5931	96.6696	203.8534
ThPIP	459.5081	363.4307	457.7650	425.3565	587.6198	585.5531
IndPIP	106.0528	127.5607	77.6399	138.5317	250.6138	181.2281
MidPIP	31.0143	28.1305	29.7677	25.2222	30.8455	42.3834
RinPIP	80.8613	25.8885	66.8285	43.2099	33.4701	43.6001
LitPIP	90.3535	50.4169	134.0669	67.6808	52.0943	109.8545
ThDIP	179.4216	141.9068	178.7410	166.0866	229.4446	228.6377
IndDIP	46.5851	56.0328	34.1044	60.8519	110.0855	79.6069
MidDIP	12.2592	11.1193	11.7664	9.9697	12.1924	16.7531
RinDIP	29.6648	9.4975	24.5167	15.8520	12.2789	15.9951
LitDIP	34.1631	19.0629	50.6913	25.5905	19.6971	41.5365
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	704.7195	556.8610	701.6243	651.6174	900.9234	897.0712
IndMCP_f	246.8091	296.6398	180.6886	322.3325	583.4048	421.4522
MidMCP_f	71.7654	65.0807	68.8734	58.3409	71.3315	98.0304
RinMMCP_fCP	160.4995	51.3258	132.6864	85.5818	66.3804	86.4868
LitMCP_f	168.0396	93.6834	248.8650	125.5512	96.7688	203.9337
ThPIP	460.1108	363.5741	458.0900	425.4405	588.2122	585.6971
IndPIP	106.1485	127.5798	77.7111	138.6298	250.9126	181.2595
MidPIP	31.0235	28.1338	29.7733	25.2202	30.8359	42.3776
RinPIP	80.9616	25.8905	66.9317	43.1705	33.4846	43.6270
LitPIP	90.5548	50.4850	134.1108	67.6582	52.1477	109.8977
ThDIP	179.6569	141.9628	178.8679	166.1194	229.6760	228.6939
IndDIP	46.6271	56.0412	34.1357	60.8950	110.2168	79.6207
MidDIP	12.2628	11.1206	11.7686	9.9689	12.1887	16.7508
RinDIP	29.7016	9.4982	24.5546	15.8375	12.2842	16.0050
LitDIP	34.2392	19.0886	50.7079	25.5819	19.7173	41.5529
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	705.6346	557.0781	702.1113	651.7310	901.8191	897.2768
IndMCP_f	247.0276	296.6813	180.8534	322.5516	584.0919	421.5179
MidMCP_f	71.7868	65.0872	68.8872	58.3368	71.3090	98.0169
RinMMCP_fCP	160.6926	51.3313	132.8895	85.5005	66.4080	86.5405
LitMCP_f	168.4145	93.8098	248.9392	125.5076	96.8666	204.0083
ThPIP	460.7083	363.7159	458.4080	425.5147	588.7970	585.8314
IndPIP	106.2424	127.5977	77.7820	138.7240	251.2081	181.2878
MidPIP	31.0328	28.1366	29.7793	25.2184	30.8262	42.3718
RinPIP	81.0591	25.8933	67.0342	43.1295	33.4985	43.6541
LitPIP	90.7568	50.5531	134.1508	67.6347	52.2004	109.9380
ThDIP	179.8902	142.0181	178.9920	166.1484	229.9043	228.7463
IndDIP	46.6684	56.0490	34.1668	60.9364	110.3466	79.6331
MidDIP	12.2665	11.1217	11.7710	9.9682	12.1848	16.7485
RinDIP	29.7373	9.4992	24.5922	15.8225	12.2893	16.0149
LitDIP	34.3156	19.1144	50.7231	25.5730	19.7372	41.5681
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	706.5415	557.2928	702.5875	651.8301	902.7027	897.4677
IndMCP_f	247.2423	296.7201	181.0171	322.7620	584.7710	421.5764
MidMCP_f	71.8084	65.0929	68.9017	58.3329	71.2861	98.0034
RinMMCP_fCP	160.8800	51.3384	133.0910	85.4160	66.4345	86.5944
LitMCP_f	168.7905	93.9361	249.0062	125.4622	96.9630	204.0773
ThPIP	461.3004	363.8561	458.7189	425.5794	589.3739	585.9560
IndPIP	106.3347	127.6143	77.8524	138.8145	251.5002	181.3129
MidPIP	31.0421	28.1390	29.7855	25.2168	30.8163	42.3659
RinPIP	81.1536	25.8969	67.1358	43.0869	33.5119	43.6813
LitPIP	90.9595	50.6212	134.1869	67.6103	52.2524	109.9751
ThDIP	180.1214	142.0729	179.1134	166.1736	230.1296	228.7950
IndDIP	46.7090	56.0563	34.1977	60.9762	110.4749	79.6442
MidDIP	12.2702	11.1226	11.7735	9.9676	12.1809	16.7462
RinDIP	29.7720	9.5005	24.6295	15.8069	12.2942	16.0249
LitDIP	34.3922	19.1401	50.7367	25.5638	19.7569	41.5821
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	707.4400	557.5053	703.0526	651.9149	903.5737	897.6442
IndMCP_f	247.4529	296.7564	181.1796	322.9640	585.4418	421.6279
MidMCP_f	71.8303	65.0976	68.9170	58.3295	71.2628	97.9899
RinMMCP_fCP	161.0618	51.3472	133.2908	85.3286	66.4598	86.6488
LitMCP_f	169.1676	94.0623	249.0660	125.4150	97.0579	204.1406
ThPIP	461.8871	363.9948	459.0225	425.6347	589.9426	586.0712
IndPIP	106.4253	127.6299	77.9223	138.9014	251.7887	181.3351
MidPIP	31.0516	28.1411	29.7922	25.2153	30.8062	42.3601
RinPIP	81.2453	25.9013	67.2366	43.0428	33.5247	43.7087
LitPIP	91.1627	50.6892	134.2191	67.5849	52.3035	110.0092
ThDIP	180.3505	142.1270	179.2320	166.1952	230.3516	228.8400
IndDIP	46.7488	56.0632	34.2284	61.0143	110.6016	79.6539
MidDIP	12.2739	11.1235	11.7761	9.9670	12.1769	16.7439
RinDIP	29.8057	9.5022	24.6664	15.7907	12.2989	16.0350
LitDIP	34.4690	19.1658	50.7489	25.5542	19.7762	41.5950
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	708.3302	557.7158	703.5062	651.9857	904.4316	897.8064
IndMCP_f	247.6595	296.7901	181.3408	323.1578	586.1040	421.6726
MidMCP_f	71.8524	65.1014	68.9331	58.3263	71.2393	97.9764
RinMMCP_fCP	161.2381	51.3577	133.4889	85.2384	66.4841	86.7036
LitMCP_f	169.5456	94.1884	249.1185	125.3660	97.1511	204.1982
ThPIP	462.4683	364.1322	459.3187	425.6810	590.5027	586.1772
IndPIP	106.5142	127.6445	77.9916	138.9847	252.0735	181.3543
MidPIP	31.0611	28.1427	29.7991	25.2139	30.7961	42.3542
RinPIP	81.3342	25.9066	67.3365	42.9973	33.5370	43.7364
LitPIP	91.3664	50.7571	134.2474	67.5584	52.3537	110.0403
ThDIP	180.5774	142.1807	179.3476	166.2133	230.5703	228.8814
IndDIP	46.7878	56.0696	34.2589	61.0509	110.7267	79.6623
MidDIP	12.2777	11.1241	11.7788	9.9664	12.1729	16.7416
RinDIP	29.8383	9.5041	24.7031	15.7740	12.3034	16.0451
LitDIP	34.5461	19.1915	50.7596	25.5442	19.7952	41.6068
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	709.2118	557.9243	703.9483	652.0429	905.2761	897.9548
IndMCP_f	247.8619	296.8216	181.5006	323.3436	586.7575	421.7105
MidMCP_f	71.8748	65.1042	68.9498	58.3234	71.2154	97.9629
RinMMCP_fCP	161.4090	51.3699	133.6851	85.1456	66.5073	86.7589
LitMCP_f	169.9245	94.3143	249.1638	125.3149	97.2423	204.2502
ThPIP	463.0439	364.2684	459.6073	425.7183	591.0541	586.2740
IndPIP	106.6013	127.6580	78.0604	139.0647	252.3545	181.3706
MidPIP	31.0708	28.1439	29.8063	25.2127	30.7857	42.3484
RinPIP	81.4204	25.9128	67.4355	42.9504	33.5487	43.7643
LitPIP	91.5705	50.8250	134.2718	67.5309	52.4029	110.0683
ThDIP	180.8022	142.2339	179.4603	166.2279	230.7856	228.9192
IndDIP	46.8260	56.0755	34.2891	61.0860	110.8502	79.6695
MidDIP	12.2815	11.1246	11.7817	9.9659	12.1688	16.7393
RinDIP	29.8699	9.5064	24.7394	15.7568	12.3077	16.0554
LitDIP	34.6233	19.2172	50.7688	25.5338	19.8138	41.6174
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	710.0849	558.1312	704.3786	652.0867	906.1066	898.0894
IndMCP_f	248.0601	296.8507	181.6589	323.5218	587.4019	421.7420
MidMCP_f	71.8974	65.1062	68.9672	58.3209	71.1913	97.9495
RinMMCP_fCP	161.5747	51.3841	133.8795	85.0503	66.5295	86.8147
LitMCP_f	170.3040	94.4401	249.2018	125.2618	97.3316	204.2965
ThPIP	463.6139	364.4034	459.8883	425.7469	591.5963	586.3619
IndPIP	106.6865	127.6705	78.1284	139.1413	252.6317	181.3841
MidPIP	31.0806	28.1448	29.8139	25.2116	30.7753	42.3426
RinPIP	81.5040	25.9199	67.5336	42.9024	33.5599	43.7924
LitPIP	91.7751	50.8928	134.2923	67.5023	52.4510	110.0933
ThDIP	181.0248	142.2866	179.5700	166.2390	230.9974	228.9535
IndDIP	46.8635	56.0810	34.3190	61.1197	110.9719	79.6754
MidDIP	12.2854	11.1249	11.7847	9.9655	12.1647	16.7370
RinDIP	29.9006	9.5090	24.7754	15.7392	12.3118	16.0657
LitDIP	34.7006	19.2428	50.7765	25.5229	19.8320	41.6268
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	710.9492	558.3364	704.7967	652.1175	906.9228	898.2106
IndMCP_f	248.2540	296.8778	181.8155	323.6925	588.0370	421.7670
MidMCP_f	71.9204	65.1072	68.9853	58.3186	71.1670	97.9361
RinMMCP_fCP	161.7353	51.4001	134.0719	84.9527	66.5507	86.8710
LitMCP_f	170.6841	94.5656	249.2325	125.2065	97.4186	204.3371
ThPIP	464.1782	364.5374	460.1613	425.7670	592.1292	586.4410
IndPIP	106.7699	127.6822	78.1958	139.2147	252.9048	181.3949
MidPIP	31.0905	28.1452	29.8217	25.2106	30.7648	42.3368
RinPIP	81.5850	25.9280	67.6306	42.8531	33.5705	43.8208
LitPIP	91.9799	50.9604	134.3088	67.4725	52.4979	110.1152
ThDIP	181.2451	142.3389	179.6766	166.2469	231.2054	228.9844
IndDIP	46.9001	56.0861	34.3486	61.1519	111.0919	79.6802
MidDIP	12.2893	11.1251	11.7878	9.9651	12.1605	16.7347
RinDIP	29.9303	9.5120	24.8110	15.7211	12.3157	16.0761
LitDIP	34.7780	19.2684	50.7828	25.5117	19.8497	41.6351
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	711.8047	558.5402	705.2026	652.1355	907.7242	898.3185
IndMCP_f	248.4435	296.9028	181.9703	323.8559	588.6625	421.7858
MidMCP_f	71.9436	65.1074	69.0040	58.3166	71.1424	97.9228
RinMMCP_fCP	161.8909	51.4182	134.2624	84.8530	66.5709	86.9280
LitMCP_f	171.0646	94.6909	249.2559	125.1490	97.5031	204.3722
ThPIP	464.7368	364.6705	460.4263	425.7788	592.6524	586.5115
IndPIP	106.8514	127.6929	78.2624	139.2850	253.1739	181.4030
MidPIP	31.1005	28.1453	29.8298	25.2097	30.7542	42.3311
RinPIP	81.6635	25.9372	67.7267	42.8029	33.5807	43.8496
LitPIP	92.1850	51.0279	134.3214	67.4415	52.5434	110.1340
ThDIP	181.4632	142.3909	179.7801	166.2515	231.4097	229.0119
IndDIP	46.9359	56.0908	34.3778	61.1828	111.2101	79.6837
MidDIP	12.2933	11.1251	11.7910	9.9648	12.1564	16.7324
RinDIP	29.9591	9.5153	24.8462	15.7027	12.3194	16.0867
LitDIP	34.8556	19.2939	50.7876	25.4999	19.8669	41.6422
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	712.6512	558.7426	705.5960	652.1411	908.5104	898.4133
IndMCP_f	248.6286	296.9259	182.1232	324.0125	589.2784	421.7985
MidMCP_f	71.9671	65.1067	69.0233	58.3148	71.1177	97.9097
RinMMCP_fCP	162.0417	51.4384	134.4510	84.7513	66.5902	86.9856
LitMCP_f	171.4455	94.8158	249.2720	125.0891	97.5851	204.4015
ThPIP	465.2895	364.8027	460.6831	425.7824	593.1658	586.5734
IndPIP	106.9310	127.7028	78.3281	139.3523	253.4387	181.4084
MidPIP	31.1107	28.1450	29.8381	25.2089	30.7435	42.3254
RinPIP	81.7396	25.9473	67.8218	42.7516	33.5905	43.8786
LitPIP	92.3902	51.0953	134.3301	67.4092	52.5876	110.1499
ThDIP	181.6790	142.4425	179.8804	166.2529	231.6102	229.0361
IndDIP	46.9709	56.0952	34.4067	61.2124	111.3264	79.6861
MidDIP	12.2973	11.1250	11.7943	9.9645	12.1521	16.7302
RinDIP	29.9870	9.5190	24.8811	15.6838	12.3230	16.0973
LitDIP	34.9332	19.3194	50.7909	25.4877	19.8836	41.6482
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	713.4887	558.9439	705.9765	652.1345	909.2811	898.4951
IndMCP_f	248.8091	296.9471	182.2740	324.1623	589.8842	421.8050
MidMCP_f	71.9910	65.1050	69.0431	58.3133	71.0928	97.8966
RinMMCP_fCP	162.1877	51.4606	134.6375	84.6479	66.6086	87.0439
LitMCP_f	171.8265	94.9405	249.2807	125.0267	97.6644	204.4253
ThPIP	465.8362	364.9340	460.9316	425.7782	593.6690	586.6268
IndPIP	107.0086	127.7119	78.3930	139.4167	253.6993	181.4113
MidPIP	31.1210	28.1443	29.8467	25.2083	30.7327	42.3198
RinPIP	81.8133	25.9586	67.9159	42.6994	33.5997	43.9080
LitPIP	92.5955	51.1625	134.3348	67.3756	52.6303	110.1627
ThDIP	181.8925	142.4938	179.9774	166.2512	231.8067	229.0569
IndDIP	47.0050	56.0992	34.4352	61.2407	111.4409	79.6874
MidDIP	12.3014	11.1247	11.7976	9.9642	12.1479	16.7279
RinDIP	30.0140	9.5232	24.9156	15.6647	12.3264	16.1081
LitDIP	35.0108	19.3448	50.7926	25.4750	19.8998	41.6530
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	714.3169	559.1440	706.3442	652.1161	910.0360	898.5641
IndMCP_f	248.9850	296.9665	182.4227	324.3055	590.4800	421.8056
MidMCP_f	72.0152	65.1025	69.0635	58.3120	71.0678	97.8837
RinMMCP_fCP	162.3292	51.4851	134.8220	84.5429	66.6261	87.1029
LitMCP_f	172.2074	95.0648	249.2820	124.9619	97.7407	204.4435
ThPIP	466.3770	365.0647	461.1716	425.7661	594.1619	586.6719
IndPIP	107.0843	127.7203	78.4570	139.4784	253.9555	181.4115
MidPIP	31.1315	28.1432	29.8555	25.2077	30.7219	42.3142
RinPIP	81.8846	25.9709	68.0090	42.6464	33.6086	43.9378
LitPIP	92.8008	51.2294	134.3355	67.3407	52.6715	110.1725
ThDIP	182.1036	142.5448	180.0711	166.2465	231.9991	229.0745
IndDIP	47.0382	56.1029	34.4633	61.2678	111.5534	79.6875
MidDIP	12.3055	11.1243	11.8011	9.9640	12.1436	16.7257
RinDIP	30.0402	9.5277	24.9498	15.6453	12.3296	16.1190
LitDIP	35.0884	19.3701	50.7929	25.4618	19.9153	41.6567
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	715.1357	559.3432	706.6986	652.0861	910.7748	898.6204
IndMCP_f	249.1563	296.9843	182.5692	324.4425	591.0654	421.8001
MidMCP_f	72.0398	65.0991	69.0843	58.3109	71.0427	97.8709
RinMMCP_fCP	162.4661	51.5118	135.0045	84.4364	66.6428	87.1626
LitMCP_f	172.5883	95.1887	249.2759	124.8944	97.8141	204.4561
ThPIP	466.9116	365.1948	461.4030	425.7465	594.6442	586.7086
IndPIP	107.1579	127.7280	78.5199	139.5373	254.2073	181.4091
MidPIP	31.1421	28.1417	29.8645	25.2072	30.7111	42.3087
RinPIP	81.9537	25.9844	68.1011	42.5927	33.6170	43.9679
LitPIP	93.0060	51.2962	134.3322	67.3043	52.7110	110.1793
ThDIP	182.3124	142.5956	180.1615	166.2389	232.1874	229.0889
IndDIP	47.0706	56.1062	34.4909	61.2936	111.6640	79.6864
MidDIP	12.3097	11.1237	11.8047	9.9638	12.1393	16.7235
RinDIP	30.0655	9.5326	24.9836	15.6256	12.3327	16.1301
LitDIP	35.1660	19.3953	50.7916	25.4481	19.9303	41.6593
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	715.9450	559.5416	707.0397	652.0447	911.4971	898.6641
IndMCP_f	249.3228	297.0006	182.7132	324.5733	591.6404	421.7886
MidMCP_f	72.0647	65.0949	69.1056	58.3099	71.0176	97.8582
RinMMCP_fCP	162.5987	51.5408	135.1850	84.3287	66.6587	87.2232
LitMCP_f	172.9688	95.3122	249.2623	124.8242	97.8842	204.4632
ThPIP	467.4399	365.3243	461.6257	425.7195	595.1158	586.7371
IndPIP	107.2295	127.7350	78.5819	139.5935	254.4546	181.4042
MidPIP	31.1529	28.1399	29.8737	25.2068	30.7002	42.3032
RinPIP	82.0205	25.9990	68.1921	42.5384	33.6250	43.9985
LitPIP	93.2111	51.3628	134.3249	67.2664	52.7488	110.1831
ThDIP	182.5187	142.6462	180.2484	166.2283	232.3716	229.1000
IndDIP	47.1020	56.1093	34.5182	61.3183	111.7726	79.6842
MidDIP	12.3140	11.1230	11.8083	9.9636	12.1350	16.7214
RinDIP	30.0901	9.5380	25.0170	15.6056	12.3357	16.1413
LitDIP	35.2436	19.4205	50.7889	25.4338	19.9446	41.6608
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	716.7444	559.7393	707.3672	651.9922	912.2027	898.6952
IndMCP_f	249.4844	297.0154	182.8547	324.6982	592.2047	421.7711
MidMCP_f	72.0900	65.0898	69.1274	58.3091	70.9925	97.8457
RinMMCP_fCP	162.7269	51.5722	135.3636	84.2200	66.6738	87.2847
LitMCP_f	173.3488	95.4352	249.2412	124.7511	97.9512	204.4647
ThPIP	467.9619	365.4534	461.8395	425.6852	595.5764	586.7574
IndPIP	107.2991	127.7413	78.6427	139.6473	254.6973	181.3967
MidPIP	31.1638	28.1377	29.8831	25.2065	30.6894	42.2978
RinPIP	82.0852	26.0149	68.2822	42.4836	33.6326	44.0295
LitPIP	93.4159	51.4291	134.3135	67.2271	52.7849	110.1839
ThDIP	182.7225	142.6966	180.3319	166.2150	232.5514	229.1079
IndDIP	47.1326	56.1121	34.5449	61.3420	111.8792	79.6809
MidDIP	12.3183	11.1221	11.8120	9.9635	12.1307	16.7192
