jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
MidMCP_f	69.8311	57.2918	47.2120	58.9032	60.4885	88.2523
RinMMCP_fCP	109.4534	74.8532	98.7252	91.5182	49.9229	78.9618
LitMCP_f	132.9457	87.5975	105.2166	148.5931	126.6349	159.4599
ThPIP	375.5779	307.2532	281.1522	445.3078	420.0468	494.3035
IndPIP	92.6578	91.2174	62.2999	137.0114	147.3886	154.8973
MidPIP	30.1873	24.7667	20.4093	25.4633	26.1486	38.1506
RinPIP	55.2122	37.7586	49.8005	46.1650	25.1829	39.8311
LitPIP	71.6431	47.2054	56.7001	80.0753	68.2422	85.9313
ThDIP	146.6498	119.9715	109.7800	173.8769	164.0133	193.0080
IndDIP	40.7012	40.0685	27.3661	60.1841	64.7424	68.0407
MidDIP	11.9323	9.7897	8.0673	10.0650	10.3359	15.0800
RinDIP	20.2551	13.8521	18.2698	16.9361	9.2386	14.6124
LitDIP	27.0886	17.8486	21.4386	30.2768	25.8027	32.4910
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	575.8407	470.7338	431.7607	682.2138	643.8631	757.7298
IndMCP_f	215.4451	212.1428	145.0705	318.6194	343.0692	360.1455
MidMCP_f	69.8361	57.2940	47.3152	59.0189	60.5556	88.3483
RinMMCP_fCP	109.7859	74.7358	98.9262	91.6634	49.9904	79.3577
LitMCP_f	133.1565	87.7559	105.7174	148.4829	126.6062	159.6112
ThPIP	375.9660	307.3418	281.8962	445.4169	420.3777	494.7212
IndPIP	92.6593	91.2390	62.3924	137.0329	147.5483	154.8925
MidPIP	30.1895	24.7677	20.4539	25.5133	26.1776	38.1921
RinPIP	55.3799	37.6994	49.9019	46.2383	25.2169	40.0309
LitPIP	71.7567	47.2907	56.9700	80.0159	68.2268	86.0128
ThDIP	146.8013	120.0060	110.0705	173.9195	164.1426	193.1711
IndDIP	40.7019	40.0780	27.4067	60.1935	64.8126	68.0386
MidDIP	11.9331	9.7900	8.0849	10.0848	10.3473	15.0964
RinDIP	20.3167	13.8304	18.3070	16.9630	9.2511	14.6857
LitDIP	27.1315	17.8809	21.5406	30.2544	25.7969	32.5219
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	576.4484	470.8979	432.9212	682.3927	644.3911	758.3860
IndMCP_f	215.4510	212.2089	145.2829	318.6753	343.4604	360.1405
MidMCP_f	69.8410	57.2979	47.4204	59.1361	60.6230	88.4453
RinMMCP_fCP	110.1234	74.6257	99.1310	91.8128	50.0569	79.7623
LitMCP_f	133.3718	87.9160	106.2324	148.3719	126.5774	159.7629
ThPIP	376.3627	307.4489	282.6539	445.5337	420.7225	495.1497
IndPIP	92.6619	91.2675	62.4838	137.0569	147.7165	154.8904
MidPIP	30.1916	24.7693	20.4994	25.5640	26.2067	38.2341
RinPIP	55.5501	37.6439	50.0052	46.3136	25.2505	40.2349
LitPIP	71.8727	47.3770	57.2475	79.9561	68.2112	86.0946
ThDIP	146.9563	120.0479	110.3663	173.9651	164.2772	193.3384
IndDIP	40.7030	40.0905	27.4468	60.2041	64.8865	68.0377
MidDIP	11.9340	9.7907	8.1029	10.1048	10.3589	15.1130
RinDIP	20.3791	13.8100	18.3449	16.9906	9.2634	14.7606
LitDIP	27.1754	17.9135	21.6456	30.2318	25.7910	32.5528
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	577.0692	471.0911	434.1028	682.5832	644.9408	759.0593
IndMCP_f	215.4594	212.2914	145.4927	318.7373	343.8718	360.1421
MidMCP_f	69.8458	57.3036	47.5277	59.2547	60.6908	88.5433
RinMMCP_fCP	110.4656	74.5230	99.3398	91.9663	50.1222	80.1754
LitMCP_f	133.5916	88.0779	106.7617	148.2603	126.5486	159.9149
ThPIP	376.7681	307.5750	283.4254	445.6581	421.0814	495.5892
IndPIP	92.6655	91.3030	62.5740	137.0836	147.8935	154.8911
MidPIP	30.1937	24.7718	20.5458	25.6152	26.2361	38.2764
RinPIP	55.7228	37.5920	50.1105	46.3911	25.2834	40.4433
LitPIP	71.9911	47.4643	57.5328	79.8959	68.1957	86.1765
ThDIP	147.1145	120.0971	110.6676	174.0137	164.4173	193.5100
IndDIP	40.7046	40.1061	27.4865	60.2158	64.9642	68.0380
MidDIP	11.9348	9.7917	8.1212	10.1251	10.3705	15.1297
RinDIP	20.4425	13.7910	18.3836	17.0190	9.2755	14.8370
LitDIP	27.2202	17.9465	21.7534	30.2090	25.7851	32.5837
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	577.7030	471.3139	435.3055	682.7856	645.5128	759.7499
IndMCP_f	215.4701	212.3908	145.6996	318.8055	344.3042	360.1505
MidMCP_f	69.8506	57.3110	47.6370	59.3746	60.7590	88.6422
RinMMCP_fCP	110.8124	74.4279	99.5526	92.1239	50.1862	80.5970
LitMCP_f	133.8160	88.2415	107.3055	148.1481	126.5198	160.0674
ThPIP	377.1819	307.7205	284.2107	445.7902	421.4548	496.0402
IndPIP	92.6701	91.3457	62.6630	137.1129	148.0795	154.8947
MidPIP	30.1957	24.7750	20.5930	25.6671	26.2656	38.3192
RinPIP	55.8977	37.5441	50.2179	46.4706	25.3157	40.6560
LitPIP	72.1121	47.5524	57.8258	79.8355	68.1802	86.2587
ThDIP	147.2761	120.1539	110.9742	174.0652	164.5631	193.6861
IndDIP	40.7066	40.1248	27.5256	60.2287	65.0459	68.0396
MidDIP	11.9356	9.7929	8.1399	10.1455	10.3821	15.1466
RinDIP	20.5066	13.7734	18.4229	17.0482	9.2873	14.9151
LitDIP	27.2659	17.9798	21.8642	30.1862	25.7793	32.6148
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	578.3496	471.5670	436.5295	682.9997	646.1076	760.4585
IndMCP_f	215.4831	212.5075	145.9037	318.8799	344.7581	360.1659
MidMCP_f	69.8553	57.3203	47.7482	59.4957	60.8277	88.7420
RinMMCP_fCP	111.1637	74.3405	99.7693	92.2855	50.2489	81.0272
LitMCP_f	134.0450	88.4066	107.8637	148.0355	126.4912	160.2204
ThPIP	377.6041	307.8858	285.0098	445.9300	421.8432	496.5028
IndPIP	92.6757	91.3959	62.7507	137.1449	148.2747	154.9013
MidPIP	30.1978	24.7790	20.6411	25.7194	26.2952	38.3623
RinPIP	56.0749	37.5000	50.3272	46.5521	25.3473	40.8730
LitPIP	72.2355	47.6414	58.1266	79.7748	68.1648	86.3411
ThDIP	147.4410	120.2185	111.2862	174.1198	164.7148	193.8667
IndDIP	40.7090	40.1469	27.5641	60.2428	65.1317	68.0425
MidDIP	11.9364	9.7945	8.1589	10.1662	10.3938	15.1637
RinDIP	20.5716	13.7572	18.4630	17.0781	9.2989	14.9947
LitDIP	27.3126	18.0134	21.9780	30.1632	25.7734	32.6460
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	579.0089	471.8511	437.7746	683.2256	646.7259	761.1853
IndMCP_f	215.4983	212.6420	146.1049	318.9605	345.2341	360.1887
MidMCP_f	69.8599	57.3315	47.8613	59.6178	60.8968	88.8428
RinMMCP_fCP	111.5193	74.2610	99.9899	92.4509	50.3101	81.4659
LitMCP_f	134.2787	88.5731	108.4365	147.9226	126.4627	160.3739
ThPIP	378.0345	308.0712	285.8227	446.0775	422.2469	496.9773
IndPIP	92.6822	91.4537	62.8372	137.1796	148.4794	154.9111
MidPIP	30.1997	24.7838	20.6900	25.7722	26.3251	38.4059
RinPIP	56.2543	37.4599	50.4385	46.6355	25.3782	41.0943
LitPIP	72.3614	47.7311	58.4353	79.7139	68.1494	86.4239
ThDIP	147.6090	120.2909	111.6036	174.1774	164.8724	194.0520
IndDIP	40.7119	40.1723	27.6021	60.2580	65.2216	68.0468
MidDIP	11.9372	9.7964	8.1782	10.1871	10.4056	15.1809
RinDIP	20.6374	13.7425	18.5039	17.1087	9.3103	15.0759
LitDIP	27.3602	18.0474	22.0947	30.1402	25.7676	32.6773
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	579.6805	472.1666	439.0411	683.4631	647.3684	761.9308
IndMCP_f	215.5156	212.7947	146.3029	319.0474	345.7328	360.2189
MidMCP_f	69.8644	57.3445	47.9763	59.7409	60.9663	88.9445
RinMMCP_fCP	111.8791	74.1897	100.2144	92.6201	50.3698	81.9131
LitMCP_f	134.5171	88.7411	109.0240	147.8094	126.4345	160.5282
ThPIP	378.4730	308.2772	286.6496	446.2326	422.6663	497.4641
IndPIP	92.6897	91.5194	62.9224	137.2169	148.6939	154.9241
MidPIP	30.2017	24.7895	20.7397	25.8254	26.3551	38.4499
RinPIP	56.4358	37.4239	50.5517	46.7209	25.4083	41.3199
LitPIP	72.4899	47.8216	58.7519	79.6530	68.1343	86.5070
ThDIP	147.7803	120.3713	111.9265	174.2380	165.0362	194.2421
IndDIP	40.7152	40.2011	27.6395	60.2744	65.3158	68.0525
MidDIP	11.9380	9.7987	8.1979	10.2081	10.4175	15.1983
RinDIP	20.7040	13.7293	18.5454	17.1400	9.3213	15.1586
LitDIP	27.4088	18.0816	22.2144	30.1172	25.7619	32.7087
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	580.3644	472.5143	440.3288	683.7123	648.0356	762.6954
IndMCP_f	215.5350	212.9662	146.4978	319.1406	346.2548	360.2569
MidMCP_f	69.8689	57.3595	48.0931	59.8648	61.0362	89.0471
RinMMCP_fCP	112.2428	74.1266	100.4428	92.7929	50.4278	82.3688
LitMCP_f	134.7602	88.9103	109.6261	147.6961	126.4068	160.6833
ThPIP	378.9195	308.5043	287.4903	446.3952	423.1020	497.9633
IndPIP	92.6980	91.5932	63.0063	137.2570	148.9184	154.9405
MidPIP	30.2037	24.7960	20.7902	25.8790	26.3854	38.4942
RinPIP	56.6193	37.3921	50.6669	46.8080	25.4376	41.5497
LitPIP	72.6209	47.9128	59.0764	79.5919	68.1193	86.5906
ThDIP	147.9546	120.4600	112.2548	174.3015	165.2063	194.4370
IndDIP	40.7188	40.2335	27.6763	60.2920	65.4144	68.0597
MidDIP	11.9387	9.8012	8.2178	10.2293	10.4295	15.2158
RinDIP	20.7714	13.7177	18.5877	17.1720	9.3320	15.2429
LitDIP	27.4583	18.1161	22.3371	30.0941	25.7562	32.7403
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	581.0601	472.8948	441.6376	683.9729	648.7283	763.4794
IndMCP_f	215.5564	213.1568	146.6894	319.2400	346.8007	360.3029
MidMCP_f	69.8734	57.3764	48.2115	59.9895	61.1066	89.1506
RinMMCP_fCP	112.6104	74.0719	100.6750	92.9693	50.4841	82.8328
LitMCP_f	135.0080	89.0807	110.2431	147.5827	126.3794	160.8392
ThPIP	379.3737	308.7526	288.3449	446.5654	423.5542	498.4751
IndPIP	92.7072	91.6752	63.0887	137.2998	149.1532	154.9602
MidPIP	30.2056	24.8033	20.8414	25.9329	26.4158	38.5389
RinPIP	56.8047	37.3645	50.7841	46.8970	25.4660	41.7838
LitPIP	72.7544	48.0047	59.4089	79.5308	68.1046	86.6746
ThDIP	148.1320	120.5569	112.5884	174.3679	165.3829	194.6368
IndDIP	40.7229	40.2696	27.7126	60.3108	65.5176	68.0684
MidDIP	11.9395	9.8041	8.2381	10.2506	10.4415	15.2335
RinDIP	20.8394	13.7075	18.6306	17.2046	9.3425	15.3288
LitDIP	27.5088	18.1508	22.4628	30.0710	25.7507	32.7721
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	581.7675	473.3085	442.9675	684.2448	649.4471	764.2829
IndMCP_f	215.5797	213.3672	146.8777	319.3459	347.3712	360.3568
MidMCP_f	69.8778	57.3954	48.3316	60.1147	61.1774	89.2549
RinMMCP_fCP	112.9817	74.0257	100.9110	93.1491	50.5385	83.3053
LitMCP_f	135.2605	89.2522	110.8749	147.4694	126.3526	160.9961
ThPIP	379.8356	309.0228	289.2132	446.7429	424.0236	498.9998
IndPIP	92.7172	91.7656	63.1696	137.3453	149.3985	154.9834
MidPIP	30.2075	24.8115	20.8933	25.9870	26.4464	38.5840
RinPIP	56.9920	37.3412	50.9031	46.9877	25.4934	42.0221
LitPIP	72.8905	48.0971	59.7494	79.4697	68.0901	86.7592
ThDIP	148.3123	120.6624	112.9275	174.4373	165.5661	194.8417
IndDIP	40.7273	40.3093	27.7481	60.3308	65.6253	68.0786
MidDIP	11.9403	9.8073	8.2586	10.2720	10.4536	15.2513
RinDIP	20.9081	13.6990	18.6743	17.2379	9.3525	15.4162
LitDIP	27.5602	18.1857	22.5915	30.0479	25.7452	32.8041
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	582.4862	473.7562	444.3183	684.5280	650.1930	765.1064
IndMCP_f	215.6048	213.5977	147.0624	319.4580	347.9669	360.4190
MidMCP_f	69.8822	57.4163	48.4533	60.2405	61.2486	89.3600
RinMMCP_fCP	113.3564	73.9882	101.1507	93.3322	50.5910	83.7860
LitMCP_f	135.5178	89.4247	111.5217	147.3562	126.3265	161.1542
ThPIP	380.3048	309.3151	290.0951	446.9278	424.5105	499.5374
IndPIP	92.7280	91.8648	63.2491	137.3935	149.6547	155.0102
MidPIP	30.2094	24.8205	20.9459	26.0414	26.4772	38.6295
RinPIP	57.1810	37.3223	51.0240	47.0801	25.5199	42.2646
LitPIP	73.0291	48.1900	60.0979	79.4088	68.0761	86.8443
ThDIP	148.4955	120.7765	113.2718	174.5094	165.7563	195.0516
IndDIP	40.7320	40.3528	27.7830	60.3520	65.7379	68.0903
MidDIP	11.9410	9.8109	8.2794	10.2935	10.4658	15.2693
RinDIP	20.9774	13.6921	18.7187	17.2718	9.3622	15.5052
LitDIP	27.6127	18.2209	22.7233	30.0248	25.7399	32.8363
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	583.2160	474.2383	445.6897	684.8223	650.9667	765.9500
IndMCP_f	215.6316	213.8488	147.2434	319.5765	348.5885	360.4895
MidMCP_f	69.8867	57.4393	48.5764	60.3665	61.3204	89.4660
RinMMCP_fCP	113.7345	73.9596	101.3940	93.5184	50.6413	84.2749
LitMCP_f	135.7798	89.5981	112.1834	147.2434	126.3011	161.3134
ThPIP	380.7813	309.6298	290.9905	447.1200	425.0157	500.0882
IndPIP	92.7395	91.9728	63.3269	137.4445	149.9220	155.0405
MidPIP	30.2113	24.8305	20.9991	26.0958	26.5082	38.6753
RinPIP	57.3717	37.3078	51.1467	47.1740	25.5453	42.5113
LitPIP	73.1703	48.2835	60.4545	79.3479	68.0624	86.9301
ThDIP	148.6816	120.8994	113.6215	174.5845	165.9535	195.2667
IndDIP	40.7371	40.4003	27.8172	60.3744	65.8553	68.1036
MidDIP	11.9418	9.8149	8.3004	10.3150	10.4780	15.2874
RinDIP	21.0474	13.6868	18.7637	17.3063	9.3715	15.5957
LitDIP	27.6660	18.2562	22.8581	30.0018	25.7347	32.8687
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	583.9566	474.7554	447.0816	685.1275	651.7690	766.8137
IndMCP_f	215.6601	214.1210	147.4207	319.7013	349.2366	360.5683
MidMCP_f	69.8912	57.4644	48.7009	60.4927	61.3926	89.5727
RinMMCP_fCP	114.1156	73.9399	101.6408	93.7077	50.6895	84.7720
LitMCP_f	136.0465	89.7723	112.8601	147.1309	126.2767	161.4740
ThPIP	381.2648	309.9675	291.8993	447.3192	425.5395	500.6521
IndPIP	92.7518	92.0899	63.4032	137.4982	150.2008	155.0744
MidPIP	30.2133	24.8413	21.0529	26.1504	26.5394	38.7214
RinPIP	57.5640	37.2979	51.2713	47.2695	25.5696	42.7620
LitPIP	73.3141	48.3774	60.8191	79.2873	68.0492	87.0167
ThDIP	148.8704	121.0313	113.9763	174.6623	166.1581	195.4869
IndDIP	40.7425	40.4517	27.8507	60.3979	65.9777	68.1185
MidDIP	11.9425	9.8191	8.3217	10.3366	10.4904	15.3056
RinDIP	21.1179	13.6831	18.8094	17.3413	9.3805	15.6877
LitDIP	27.7204	18.2917	22.9960	29.9789	25.7297	32.9014
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	584.7076	475.3081	448.4935	685.4435	652.6009	767.6978
IndMCP_f	215.6902	214.4149	147.5939	319.8325	349.9121	360.6554
MidMCP_f	69.8957	57.4915	48.8268	60.6189	61.4653	89.6802
RinMMCP_fCP	114.4997	73.9292	101.8911	93.8998	50.7354	85.2771
LitMCP_f	136.3179	89.9472	113.5518	147.0190	126.2532	161.6360
ThPIP	381.7552	310.3283	292.8211	447.5256	426.0827	501.2293
IndPIP	92.7647	92.2162	63.4777	137.5546	150.4913	155.1118
MidPIP	30.2152	24.8530	21.1073	26.2050	26.5708	38.7679
RinPIP	57.7577	37.2925	51.3975	47.3664	25.5927	43.0168
LitPIP	73.4603	48.4716	61.1919	79.2270	68.0365	87.1040
ThDIP	149.0618	121.1722	114.3362	174.7428	166.3701	195.7122
IndDIP	40.7482	40.5072	27.8834	60.4227	66.1054	68.1350
MidDIP	11.9433	9.8238	8.3432	10.3582	10.5028	15.3240
RinDIP	21.1890	13.6811	18.8557	17.3768	9.3889	15.7811
LitDIP	27.7757	18.3273	23.1369	29.9561	25.7249	32.9344
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	585.4688	475.8968	449.9251	685.7702	653.4633	768.6023
IndMCP_f	215.7217	214.7308	147.7631	319.9700	350.6157	360.7510
MidMCP_f	69.9002	57.5207	48.9538	60.7450	61.5384	89.7884
RinMMCP_fCP	114.8867	73.9278	102.1447	94.0947	50.7789	85.7902
LitMCP_f	136.5940	90.1226	114.2585	146.9077	126.2308	161.7996
ThPIP	382.2521	310.7127	293.7558	447.7389	426.6457	501.8199
IndPIP	92.7783	92.3521	63.5504	137.6137	150.7939	155.1530
MidPIP	30.2172	24.8657	21.1623	26.2595	26.6025	38.8147
RinPIP	57.9529	37.2918	51.5254	47.4647	25.6147	43.2756
LitPIP	73.6091	48.5661	61.5727	79.1671	68.0245	87.1922
ThDIP	149.2559	121.3223	114.7012	174.8261	166.5900	195.9428
IndDIP	40.7541	40.5669	27.9154	60.4487	66.2383	68.1530
MidDIP	11.9441	9.8288	8.3649	10.3797	10.5153	15.3425
RinDIP	21.2606	13.6809	18.9026	17.4129	9.3970	15.8761
LitDIP	27.8320	18.3631	23.2809	29.9334	25.7204	32.9678
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	586.2398	476.5220	451.3760	686.1076	654.3572	769.5272
IndMCP_f	215.7547	215.0692	147.9279	320.1138	351.3480	360.8550
MidMCP_f	69.9049	57.5521	49.0820	60.8710	61.6121	89.8973
RinMMCP_fCP	115.2762	73.9356	102.4015	94.2922	50.8199	86.3111
LitMCP_f	136.8747	90.2985	114.9802	146.7974	126.2096	161.9650
ThPIP	382.7555	311.1209	294.7030	447.9592	427.2294	502.4238
IndPIP	92.7925	92.4976	63.6213	137.6756	151.1089	155.1977
MidPIP	30.2192	24.8792	21.2177	26.3139	26.6343	38.8617
RinPIP	58.1494	37.2957	51.6550	47.5643	25.6354	43.5384
LitPIP	73.7604	48.6609	61.9617	79.1076	68.0131	87.2813
ThDIP	149.4524	121.4816	115.0711	174.9121	166.8179	196.1786
IndDIP	40.7603	40.6308	27.9465	60.4759	66.3766	68.1727
MidDIP	11.9449	9.8341	8.3868	10.4012	10.5279	15.3611
RinDIP	21.3327	13.6823	18.9501	17.4495	9.4046	15.9725
LitDIP	27.8891	18.3989	23.4280	29.9110	25.7161	33.0015
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	587.0203	477.1842	452.8455	686.4556	655.2836	770.4727
IndMCP_f	215.7889	215.4305	148.0882	320.2639	352.1098	360.9674
MidMCP_f	69.9096	57.5856	49.2112	60.9966	61.6863	90.0069
RinMMCP_fCP	115.6682	73.9528	102.6614	94.4922	50.8583	86.8397
LitMCP_f	137.1600	90.4746	115.7169	146.6880	126.1898	162.1322
ThPIP	383.2651	311.5532	295.6625	448.1864	427.8342	503.0410
IndPIP	92.8072	92.6531	63.6903	137.7401	151.4365	155.2460
MidPIP	30.2212	24.8937	21.2735	26.3682	26.6664	38.9091
RinPIP	58.3472	37.3044	51.7861	47.6652	25.6547	43.8051
LitPIP	73.9141	48.7558	62.3587	79.0487	68.0024	87.3714
ThDIP	149.6514	121.6505	115.4457	175.0009	167.0540	196.4197
IndDIP	40.7668	40.6991	27.9768	60.5042	66.5205	68.1939
MidDIP	11.9457	9.8399	8.4089	10.4227	10.5405	15.3798
RinDIP	21.4052	13.6855	18.9982	17.4865	9.4117	16.0703
LitDIP	27.9473	18.4348	23.5781	29.8887	25.7120	33.0355
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	587.8099	477.8837	454.3330	686.8142	656.2433	771.4386
IndMCP_f	215.8244	215.8153	148.2438	320.4203	352.9020	361.0883
MidMCP_f	69.9144	57.6213	49.3412	61.1217	61.7609	90.1171
RinMMCP_fCP	116.0626	73.9794	102.9242	94.6945	50.8940	87.3760
LitMCP_f	137.4498	90.6509	116.4685	146.5800	126.1715	162.3015
ThPIP	383.7806	312.0099	296.6337	448.4205	428.4608	503.6717
IndPIP	92.8225	92.8185	63.7572	137.8074	151.7772	155.2980
MidPIP	30.2233	24.9091	21.3297	26.4223	26.6987	38.9568
RinPIP	58.5461	37.3178	51.9186	47.7673	25.6727	44.0755
LitPIP	74.0703	48.8508	62.7637	78.9904	67.9925	87.4626
ThDIP	149.8527	121.8288	115.8249	175.0923	167.2987	196.6659
IndDIP	40.7735	40.7718	28.0062	60.5338	66.6702	68.2168
MidDIP	11.9465	9.8459	8.4311	10.4441	10.5533	15.3986
RinDIP	21.4782	13.6904	19.0469	17.5239	9.4183	16.1696
LitDIP	28.0063	18.4707	23.7312	29.8667	25.7083	33.0700
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
